trade_date,scope_return_1d,advance_ratio,trend_price_alignment_ratio,new_high_ratio,price_position_median,uptrend_member_ratio,main_structure_up_ratio,short_structure_up_ratio,trend_structure_momentum_alignment_ratio,structure_net_event_rate,structure_breakdown_diffusion,multi_dim_improving_ratio,momentum_enhancing_coverage,fresh_structure_event_coverage,non_head_participation_ratio,leader_follower_common_confirm_ratio,top5_price_change_contribution,top10pct_event_contribution,member_change_hhi,leader_median_diff,top5_amount_contribution,volume_expansion_ratio,amount_expansion_ratio,volume_percentile20_median,amount_percentile200_median,trend_segment_volume_improvement,price_amount_efficiency_median,metric_P_value,metric_P_rawValue,metric_P_status,metric_Q_value,metric_Q_rawValue,metric_Q_status,metric_U_value,metric_U_rawValue,metric_U_status,metric_C_value,metric_C_rawValue,metric_C_status,metric_V_value,metric_V_rawValue,metric_V_status
2026-04-22,,,,0.021333845858158753,0.35545023696682476,0.1873918892946377,0.5771670190274841,0.5049010186430906,0.593645812904491,-0.023319879556666027,0.7428406688448972,0.0067268883336536614,0.09955794733807419,1.0,,,,0.09996155324875049,,,0.04390033849203369,0.15913895829329233,0.18277916586584664,0.49656928694983654,0.46142813618733475,0.757410532283239,,,0.18839204141249175,unavailable,,0.4304377548596558,insufficient_history,,0.36876161189057594,insufficient_history,,0.07193094587039209,insufficient_history,,0.4114652159159099,insufficient_history
2026-04-23,,,,0.007881584006151481,0.32914388752396145,0.185121107266436,0.5774702037677816,0.5032679738562091,0.5927015891701001,-0.04120210175573497,0.7424067666282199,0.006151480199923107,0.04153047490867141,1.0,,,,0.09998077292828303,,,0.04054344173730758,0.1972318339100346,0.21895424836601307,0.6076220684352172,0.5177016143825087,0.7666854185217723,,,0.16851273576505646,unavailable,,0.4266275898221686,insufficient_history,,0.3492273183695315,insufficient_history,,0.07026210733279531,insufficient_history,,0.4616390367231092,insufficient_history
2026-04-24,,,,0.011726259131103423,0.31994798439531824,0.1843521722414456,0.5759323337178008,0.497116493656286,0.5886970172684458,-0.04972446494937845,0.7429834678969627,0.0057670126874279125,0.04364545279753893,1.0,,,,0.09998718113062428,,,0.054439374000652296,0.17839292579777008,0.19281045751633988,0.5478277585544039,0.4881943011942006,0.7732823585242388,,,0.16583712176321083,unavailable,,0.4232261699719271,insufficient_history,,0.3498041551616556,insufficient_history,,0.07721327756563828,insufficient_history,,0.43610156031739067,insufficient_history
2026-04-27,,,,0.010769230769230769,0.33706695536309134,0.18211538461538462,0.5759615384615384,0.5128846153846154,0.5858684985279686,-0.036923076923076927,0.7332692307692308,0.015384615384615385,0.1451923076923077,1.0,,,,0.10002564760194922,,,0.04345928548916149,0.22576923076923078,0.23807692307692307,0.5952211538461519,0.5273453123011196,0.7777023539930226,,,0.17391809306616104,unavailable,,0.4255293651392768,insufficient_history,,0.3868589743589744,insufficient_history,,0.07174246654555536,insufficient_history,,0.47282299479728956,insufficient_history
2026-04-28,,,,0.007893723527146708,0.31882898660481823,0.17886022333461687,0.5750866384289565,0.5023103581055064,0.5840534171249018,-0.06263637530483891,0.7346938775510204,0.007316134000770119,0.04601463226800154,1.0,,,,0.09994864552574143,,,0.0362848126240982,0.21062764728532923,0.22545244512899498,0.588948787061993,0.5286590264389615,0.7838558949347401,,,0.16336135506598248,unavailable,,0.41872802320669383,insufficient_history,,0.3511102554229239,insufficient_history,,0.06811672907491981,insufficient_history,,0.46750876017000376,insufficient_history
2026-04-29,,,,0.018178302069232256,0.35135135135135154,0.17752852446335332,0.577451169986463,0.5250435118932508,0.5806706114398422,-0.04428543801972539,0.7222974279636434,0.01257010249468188,0.08953780700058016,1.0,,,,0.1000064478689793,,,0.03649651594533767,0.2125314252562367,0.2281957068265326,0.5961612840843159,0.5413378799740546,0.7928677786768085,,,0.1847648267102919,unavailable,,0.4231176346211379,insufficient_history,,0.3673693031650873,insufficient_history,,0.06825148190715849,insufficient_history,,0.47421881496358964,insufficient_history
2026-04-30,,,,0.017194744976816074,0.35217227920641536,0.17658423493044823,0.5765069551777434,0.5399922720247295,0.5784391013007489,-0.03645028335909325,0.7148377125193199,0.011591962905718702,0.10030923850019327,1.0,,,,0.09990981705745942,,,0.03694367143032097,0.2132921174652241,0.2339644513137558,0.585394126738795,0.5445344663190531,0.8072847116979097,,,0.1846835120916157,unavailable,,0.4249849987656495,insufficient_history,,0.3706337338019707,insufficient_history,,0.0684267442438902,insufficient_history,,0.4768939747069475,insufficient_history
2026-05-06,,,,0.026902382782475018,0.378875207405467,0.17640276710222905,0.5760953112990008,0.56456571867794,0.5856526852214817,-0.01447604406866513,0.6961952344350499,0.007878554957724828,0.0693830482413992,1.0,,,,0.0999487442337263,,,0.04072479674700882,0.27843966179861646,0.31533435818601074,0.7092621060722485,0.6251398423252865,0.8253720534157861,,,0.202888795093971,unavailable,,0.4307392787778394,insufficient_history,,0.35908720106637465,insufficient_history,,0.07033677049036756,insufficient_history,,0.5507096043595896,insufficient_history
2026-05-07,,,,0.03572800614675375,0.3944679050617981,0.1765270841336919,0.577794852093738,0.5885516711486746,0.5901253918495298,0.011781278012549622,0.6746062235881675,0.009220130618517095,0.05570495582020745,1.0,,,,0.09991033687716153,,,0.035756917579114464,0.19150979638878218,0.22800614675374567,0.6414617748751426,0.5852351065243216,0.8402648213648998,,,0.21509795560427591,unavailable,,0.4365644168043919,insufficient_history,,0.35497502881290816,insufficient_history,,0.06783362722813799,insufficient_history,,0.49729552918137837,insufficient_history
2026-05-08,,,,0.028631821675634127,0.41767977858626637,0.17640276710222905,0.5812836279784781,0.6143351268255188,0.5943192948090108,0.034844991032539074,0.6548808608762491,0.013259031514219831,0.10415065334358185,1.0,,,,0.0999487442337263,,,0.0316972873726039,0.1975403535741737,0.2238662567255957,0.6010760953112984,0.5766957230988168,0.85734450571518,,,0.22315580013095024,unavailable,,0.44267777810400416,insufficient_history,,0.3724698949526006,insufficient_history,,0.0658230158031651,insufficient_history,,0.4913045868850129,insufficient_history
